0,1,799,76,70,92,1,-1,-1,-1
1,1,804,356,83,94,1,-1,-1,-1
2,2,853,204,94,77,1,-1,-1,-1
2,1,815,666,80,85,1,-1,-1,-1
3,2,866,575,71,104,1,-1,-1,-1
4,2,867,807,66,99,1,-1,-1,-1
4,3,480,69,33,49,1,-1,-1,-1
5,4,484,324,33,56,1,-1,-1,-1
6,5,483,560,51,74,1,-1,-1,-1
7,6,490,782,57,70,1,-1,-1,-1
8,7,492,978,45,46,1,-1,-1,-1
9,8,585,83,56,63,1,-1,-1,-1
10,8,609,416,53,72,1,-1,-1,-1
10,9,562,71,96,85,1,-1,-1,-1
11,10,572,532,93,74,1,-1,-1,-1
12,11,589,926,95,66,1,-1,-1,-1
12,12,360,-1,46,77,1,-1,-1,-1
13,12,375,330,45,66,1,-1,-1,-1
14,13,402,675,34,58,1,-1,-1,-1
15,14,409,912,59,85,1,-1,-1,-1
15,15,541,134,64,91,1,-1,-1,-1
15,16,449,54,69,92,1,-1,-1,-1
16,15,554,387,76,97,1,-1,-1,-1
16,16,459,313,76,94,1,-1,-1,-1
17,15,576,651,63,89,1,-1,-1,-1
17,16,480,586,66,74,1,-1,-1,-1
18,16,499,930,71,62,1,-1,-1,-1
18,17,555,7,68,72,1,-1,-1,-1
19,18,571,412,73,79,1,-1,-1,-1
20,19,597,817,70,70,1,-1,-1,-1
20,20,564,862,75,60,1,-1,-1,-1
20,21,363,159,66,85,1,-1,-1,-1
20,22,346,84,73,73,1,-1,-1,-1
20,23,295,98,50,67,1,-1,-1,-1
21,24,389,601,59,67,1,-1,-1,-1
21,25,368,540,64,75,1,-1,-1,-1
21,26,323,482,54,71,1,-1,-1,-1
22,25,371,879,48,71,1,-1,-1,-1
22,27,851,247,65,108,1,-1,-1,-1
22,28,894,242,66,96,1,-1,-1,-1
22,29,428,991,61,33,1,-1,-1,-1
23,30,869,701,58,111,1,-1,-1,-1
23,31,897,676,75,108,1,-1,-1,-1
23,32,982,206,39,106,1,-1,-1,-1
24,33,1001,618,23,99,1,-1,-1,-1
27,34,704,51,46,37,1,-1,-1,-1
28,35,729,459,45,53,1,-1,-1,-1
29,36,570,23,87,69,1,-1,-1,-1
29,37,750,827,40,50,1,-1,-1,-1
29,38,893,251,58,48,1,-1,-1,-1
30,36,606,397,75,82,1,-1,-1,-1
30,39,541,18,76,86,1,-1,-1,-1
30,40,916,629,54,47,1,-1,-1,-1
31,36,630,740,76,84,1,-1,-1,-1
31,39,565,342,70,89,1,-1,-1,-1
31,41,251,12,53,73,1,-1,-1,-1
31,40,931,950,48,50,1,-1,-1,-1
32,39,589,695,65,69,1,-1,-1,-1
32,41,266,281,50,76,1,-1,-1,-1
32,42,299,238,49,63,1,-1,-1,-1
33,42,288,527,50,70,1,-1,-1,-1
33,43,318,503,46,54,1,-1,-1,-1
33,39,608,982,64,42,1,-1,-1,-1
34,43,314,797,44,70,1,-1,-1,-1
34,44,345,786,44,71,1,-1,-1,-1
36,45,516,172,48,78,1,-1,-1,-1
36,46,506,0,70,41,1,-1,-1,-1
37,45,527,481,54,71,1,-1,-1,-1
37,47,533,281,62,79,1,-1,-1,-1
38,45,514,809,68,73,1,-1,-1,-1
38,47,541,649,48,85,1,-1,-1,-1
