67,135,786.00,52.00,98.00,86.00,1,-1,-1,-1
68,141,711.00,859.00,28.00,37.00,1,-1,-1,-1
68,140,809.00,405.00,95.00,85.00,1,-1,-1,-1
68,139,419.22,913.80,54.55,55.36,1,-1,-1,-1
69,143,294.00,42.00,61.00,62.00,1,-1,-1,-1
69,142,932.00,0.00,92.00,83.00,1,-1,-1,-1
69,140,816.45,682.09,109.10,87.76,1,-1,-1,-1
70,144,310.00,246.00,57.00,65.00,1,-1,-1,-1
70,142,933.49,265.64,97.02,111.66,1,-1,-1,-1
71,145,316.00,443.00,78.00,67.00,1,-1,-1,-1
71,142,927.73,556.55,97.72,114.33,1,-1,-1,-1
72,147,672.00,2.00,104.00,106.00,1,-1,-1,-1
72,146,346.00,640.00,70.00,64.00,1,-1,-1,-1
72,142,932.51,834.75,93.67,112.96,1,-1,-1,-1
73,149,304.00,0.00,36.00,34.00,1,-1,-1,-1
73,148,368.00,828.00,61.00,55.00,1,-1,-1,-1
73,147,696.94,256.07,102.12,99.81,1,-1,-1,-1
74,151,552.00,164.00,73.00,84.00,1,-1,-1,-1
74,150,316.00,187.00,46.00,58.00,1,-1,-1,-1
74,147,716.15,544.00,106.05,97.50,1,-1,-1,-1
75,155,943.00,191.00,61.00,74.00,1,-1,-1,-1
75,154,960.00,163.00,41.00,43.00,1,-1,-1,-1
75,153,568.00,520.00,87.00,96.00,1,-1,-1,-1
75,152,336.00,465.00,51.00,69.00,1,-1,-1,-1
75,147,729.19,879.55,103.26,97.79,1,-1,-1,-1
76,161,781.00,235.00,38.00,40.00,1,-1,-1,-1
76,160,493.00,133.00,53.00,63.00,1,-1,-1,-1
76,159,989.00,593.00,35.00,46.00,1,-1,-1,-1
76,158,983.00,639.00,41.00,62.00,1,-1,-1,-1
76,157,372.00,752.00,46.00,82.00,1,-1,-1,-1
76,156,602.00,862.00,77.00,84.00,1,-1,-1,-1
77,163,805.00,613.00,41.00,46.00,1,-1,-1,-1
77,162,525.00,462.00,38.00,59.00,1,-1,-1,-1
78,164,799.00,900.00,37.00,47.00,1,-1,-1,-1
78,162,526.46,717.32,35.09,51.31,1,-1,-1,-1
81,167,291.00,158.00,57.00,55.00,1,-1,-1,-1
81,166,262.00,316.00,38.00,59.00,1,-1,-1,-1
81,165,569.00,56.00,34.00,38.00,1,-1,-1,-1
82,170,809.00,225.00,48.00,50.00,1,-1,-1,-1
82,169,295.00,360.00,53.00,43.00,1,-1,-1,-1
82,168,275.00,517.00,47.00,44.00,1,-1,-1,-1
82,165,585.05,306.91,29.89,33.13,1,-1,-1,-1
83,174,612.00,218.00,35.00,40.00,1,-1,-1,-1
83,173,930.00,115.00,60.00,102.00,1,-1,-1,-1
83,172,308.00,554.00,62.00,55.00,1,-1,-1,-1
83,171,286.00,694.00,56.00,64.00,1,-1,-1,-1
83,170,814.02,497.59,49.96,60.76,1,-1,-1,-1
83,165,584.68,539.94,36.06,42.43,1,-1,-1,-1
84,177,941.00,430.00,54.00,86.00,1,-1,-1,-1
84,176,316.00,745.00,72.00,67.00,1,-1,-1,-1
84,175,295.00,882.00,70.00,65.00,1,-1,-1,-1
84,174,617.96,467.04,40.08,40.86,1,-1,-1,-1
84,170,816.48,767.59,62.69,73.02,1,-1,-1,-1
84,165,586.63,775.41,40.90,41.81,1,-1,-1,-1
85,178,937.00,788.00,68.00,95.00,1,-1,-1,-1
86,180,275.00,118.00,40.00,42.00,1,-1,-1,-1
86,179,250.00,79.00,46.00,41.00,1,-1,-1,-1
87,183,291.00,406.00,47.00,45.00,1,-1,-1,-1
