0,1,915,83,58,57,1,-1,-1,-1
1,1,917,361,67,57,1,-1,-1,-1
2,1,931,655,64,62,1,-1,-1,-1
2,2,423,202,104,93,1,-1,-1,-1
2,3,570,45,61,76,1,-1,-1,-1
2,4,885,68,41,46,1,-1,-1,-1
2,5,898,79,93,113,1,-1,-1,-1
3,2,427,487,100,94,1,-1,-1,-1
3,3,584,352,56,74,1,-1,-1,-1
3,6,890,441,50,44,1,-1,-1,-1
3,7,888,480,110,91,1,-1,-1,-1
4,8,441,673,74,76,1,-1,-1,-1
4,9,593,550,60,71,1,-1,-1,-1
4,10,896,659,48,50,1,-1,-1,-1
4,6,887,705,106,86,1,-1,-1,-1
4,11,471,3,43,38,1,-1,-1,-1
4,12,477,0,34,42,1,-1,-1,-1
5,13,445,883,87,82,1,-1,-1,-1
5,9,595,794,67,72,1,-1,-1,-1
5,10,890,921,51,59,1,-1,-1,-1
5,14,481,246,48,44,1,-1,-1,-1
5,6,902,982,76,42,1,-1,-1,-1
6,15,491,473,45,50,1,-1,-1,-1
7,16,503,690,43,54,1,-1,-1,-1
8,17,502,886,43,49,1,-1,-1,-1
11,18,568,214,87,89,1,-1,-1,-1
12,18,579,559,83,90,1,-1,-1,-1
12,19,617,634,47,46,1,-1,-1,-1
13,18,593,835,86,99,1,-1,-1,-1
13,19,634,930,39,44,1,-1,-1,-1
14,20,508,408,53,84,1,-1,-1,-1
15,20,514,660,69,79,1,-1,-1,-1
15,21,812,13,61,87,1,-1,-1,-1
15,22,776,1,52,34,1,-1,-1,-1
15,23,733,5,65,58,1,-1,-1,-1
16,24,538,848,56,82,1,-1,-1,-1
16,21,799,236,44,46,1,-1,-1,-1
16,25,764,238,42,69,1,-1,-1,-1
16,21,821,276,73,67,1,-1,-1,-1
16,26,738,156,67,66,1,-1,-1,-1
16,27,700,95,66,76,1,-1,-1,-1
16,28,889,187,70,60,1,-1,-1,-1
17,21,838,539,64,74,1,-1,-1,-1
17,21,809,511,44,42,1,-1,-1,-1
17,26,746,426,72,80,1,-1,-1,-1
17,27,703,355,76,78,1,-1,-1,-1
17,28,900,458,57,49,1,-1,-1,-1
18,29,846,876,61,61,1,-1,-1,-1
18,30,816,855,48,51,1,-1,-1,-1
18,31,766,785,56,67,1,-1,-1,-1
18,26,734,707,75,74,1,-1,-1,-1
18,32,910,814,51,40,1,-1,-1,-1
19,33,908,211,50,53,1,-1,-1,-1
19,34,512,310,38,52,1,-1,-1,-1
20,35,925,658,53,50,1,-1,-1,-1
20,36,534,663,56,77,1,-1,-1,-1
21,37,902,31,80,68,1,-1,-1,-1
21,38,236,0,78,34,1,-1,-1,-1
22,39,939,429,82,82,1,-1,-1,-1
22,40,260,323,80,64,1,-1,-1,-1
22,41,943,527,63,58,1,-1,-1,-1
23,41,943,858,81,78,1,-1,-1,-1
23,40,283,620,64,55,1,-1,-1,-1
23,42,807,381,46,46,1,-1,-1,-1
23,43,893,360,80,82,1,-1,-1,-1
23,44,867,167,113,109,1,-1,-1,-1
23,45,719,290,71,76,1,-1,-1,-1
24,46,819,743,48,59,1,-1,-1,-1
24,47,905,748,81,74,1,-1,-1,-1
24,43,889,579,107,90,1,-1,-1,-1
24,48,744,672,61,64,1,-1,-1,-1
24,49,344,133,35,35,1,-1,-1,-1
25,43,903,911,103,86,1,-1,-1,-1
25,50,363,398,47,42,1,-1,-1,-1
26,50,389,671,44,42,1,-1,-1,-1
27,51,327,298,71,60,1,-1,-1,-1
27,52,596,160,76,45,1,-1,-1,-1
27,50,371,950,50,41,1,-1,-1,-1
28,51,351,594,66,72,1,-1,-1,-1
28,53,620,518,65,63,1,-1,-1,-1
29,51,381,851,54,67,1,-1,-1,-1
29,53,635,819,75,78,1,-1,-1,-1
29,54,835,23,84,87,1,-1,-1,-1
30,55,862,414,88,67,1,-1,-1,-1
30,56,757,329,51,53,1,-1,-1,-1
30,57,467,288,47,43,1,-1,-1,-1
31,58,873,759,85,58,1,-1,-1,-1
31,59,787,653,47,42,1,-1,-1,-1
31,57,491,578,45,52,1,-1,-1,-1
32,57,511,861,51,53,1,-1,-1,-1
32,60,796,975,43,42,1,-1,-1,-1
34,61,850,603,74,50,1,-1,-1,-1
34,62,406,141,30,42,1,-1,-1,-1
35,63,428,457,45,46,1,-1,-1,-1
35,64,874,972,72,52,1,-1,-1,-1
36,63,454,748,41,52,1,-1,-1,-1
37,65,467,980,41,44,1,-1,-1,-1
38,66,891,304,96,78,1,-1,-1,-1
39,67,775,216,59,79,1,-1,-1,-1
39,68,902,638,81,68,1,-1,-1,-1
39,69,631,120,67,62,1,-1,-1,-1
39,70,363,164,44,72,1,-1,-1,-1
40,71,783,572,58,86,1,-1,-1,-1
40,72,649,452,57,59,1,-1,-1,-1
40,70,380,445,48,75,1,-1,-1,-1
41,71,789,887,56,71,1,-1,-1,-1
41,72,667,752,51,63,1,-1,-1,-1
41,70,393,706,53,71,1,-1,-1,-1
41,73,687,97,102,100,1,-1,-1,-1
41,74,618,49,85,68,1,-1,-1,-1
41,75,904,25,68,59,1,-1,-1,-1
41,76,694,276,58,36,1,-1,-1,-1
41,77,637,172,36,42,1,-1,-1,-1
42,70,407,935,55,59,1,-1,-1,-1
42,73,697,415,91,101,1,-1,-1,-1
42,73,624,367,93,61,1,-1,-1,-1
42,78,691,609,60,43,1,-1,-1,-1
42,79,917,0,104,67,1,-1,-1,-1
42,77,643,470,41,45,1,-1,-1,-1
43,80,702,958,56,34,1,-1,-1,-1
43,73,709,779,95,105,1,-1,-1,-1
43,77,640,725,83,65,1,-1,-1,-1
43,79,928,374,96,116,1,-1,-1,-1
43,81,779,50,80,89,1,-1,-1,-1
43,82,653,822,41,43,1,-1,-1,-1
44,79,918,741,106,120,1,-1,-1,-1
44,83,781,408,78,70,1,-1,-1,-1
44,84,502,174,52,64,1,-1,-1,-1
44,77,632,991,69,33,1,-1,-1,-1
45,83,783,723,80,67,1,-1,-1,-1
45,84,517,457,42,64,1,-1,-1,-1
46,83,787,945,76,53,1,-1,-1,-1
46,85,520,677,46,57,1,-1,-1,-1
46,86,809,58,50,56,1,-1,-1,-1
46,87,274,19,64,61,1,-1,-1,-1
47,88,528,896,48,64,1,-1,-1,-1
47,86,818,357,41,46,1,-1,-1,-1
47,87,283,251,68,64,1,-1,-1,-1
48,89,818,694,40,47,1,-1,-1,-1
48,87,297,538,72,46,1,-1,-1,-1
48,90,584,475,83,60,1,-1,-1,-1
48,91,923,40,61,60,1,-1,-1,-1
49,87,318,821,64,59,1,-1,-1,-1
49,92,586,809,84,67,1,-1,-1,-1
49,93,932,454,51,54,1,-1,-1,-1
50,94,930,850,53,53,1,-1,-1,-1
50,95,408,284,44,61,1,-1,-1,-1
51,96,413,621,56,60,1,-1,-1,-1
51,97,470,-1,61,70,1,-1,-1,-1
52,97,478,256,61,90,1,-1,-1,-1
52,98,549,234,62,60,1,-1,-1,-1
52,99,374,92,46,68,1,-1,-1,-1
53,97,488,549,62,100,1,-1,-1,-1
53,98,559,547,57,74,1,-1,-1,-1
53,100,778,22,68,68,1,-1,-1,-1
53,99,392,360,43,75,1,-1,-1,-1
54,97,494,821,74,95,1,-1,-1,-1
54,98,574,830,54,65,1,-1,-1,-1
54,101,786,357,61,63,1,-1,-1,-1
54,102,392,12,59,78,1,-1,-1,-1
54,99,402,641,49,70,1,-1,-1,-1
55,101,791,610,69,58,1,-1,-1,-1
55,102,398,237,58,71,1,-1,-1,-1
55,103,957,312,67,66,1,-1,-1,-1
55,104,421,851,44,58,1,-1,-1,-1
56,105,796,824,58,61,1,-1,-1,-1
56,106,409,418,64,74,1,-1,-1,-1
56,103,953,563,69,92,1,-1,-1,-1
57,106,412,672,86,66,1,-1,-1,-1
57,103,961,862,62,96,1,-1,-1,-1
57,107,902,107,121,108,1,-1,-1,-1
57,108,600,242,49,56,1,-1,-1,-1
58,107,929,452,95,101,1,-1,-1,-1
58,108,607,528,58,75,1,-1,-1,-1
59,109,624,851,57,69,1,-1,-1,-1
61,110,378,119,43,37,1,-1,-1,-1
62,111,379,349,60,62,1,-1,-1,-1
62,112,661,5,80,109,1,-1,-1,-1
63,113,385,509,70,70,1,-1,-1,-1
63,112,681,210,72,119,1,-1,-1,-1
64,112,694,519,80,101,1,-1,-1,-1
64,113,414,756,49,51,1,-1,-1,-1
